distance,time,vehicle_type,cargo_weight,weather,traffic,road_condition,tolls,fuel_stops,emissions
633.4286514842321,13.591623728875344,Tata Prima,4705.560260197049,rain,heavy,mixed,0,0,497.70671451196444
981.0289546763579,24.717544368106864,Mahindra Blazo X 55,2684.2473467463706,rain,heavy,paved,1,0,441.71119627656856
598.4905708538325,15.267386857535516,BharatBenz,4789.685015243908,fog,heavy,mixed,1,1,491.28645226432525
235.4054754862555,6.1613979050769085,BharatBenz,4665.242517606219,snow,heavy,paved,0,0,166.71034750697652
1102.0600588761984,24.420141663302367,Eicher,3763.1058196175672,clear,moderate,paved,1,1,439.7201417292733
1372.3309113296366,21.485934734109993,Tata Prima,4890.374235939352,rain,light,unpaved,3,1,1183.1812593733337
568.8438766358988,9.408406071916275,Mahindra Blazo X 55,806.6041869941766,snow,light,mixed,2,1,85.9792161371187
550.3047542083984,9.16691881568345,Tata Prima,3484.4644728430526,rain,moderate,unpaved,1,1,357.82990975217564
1878.747692281126,59.13284321190395,BharatBenz,3107.918426143076,fog,heavy,unpaved,4,1,1155.901262065272
1175.327732188704,22.45129035961039,Ashok Leyland Partner,2288.101793477258,rain,light,mixed,1,0,265.52771255663544
683.7403878298966,13.210040173332153,BharatBenz,2239.158874943563,fog,light,paved,0,0,193.67192473218333
955.7572561899769,22.61476617360248,BharatBenz,4391.265062830951,snow,moderate,mixed,2,0,697.1558841097049
1924.048000919726,33.0681748904507,Mahindra Blazo X 55,4043.220914371125,rain,moderate,unpaved,4,0,1585.9047423092427
463.58598810093724,7.258400399179853,Eicher,2924.0262499173027,snow,light,unpaved,2,0,182.70477964940073
1436.9014839575011,19.73609547257411,Ashok Leyland Partner,2292.9831268803796,clear,light,unpaved,3,1,352.04181356394935
1808.422652665139,34.291395941372976,Mahindra Blazo X 55,2223.8911090153256,fog,moderate,unpaved,2,2,907.9346807558413
166.25027516152747,3.954403830517929,Tata Prima,1069.5426071629117,clear,heavy,paved,0,0,24.53802187781799
1684.3361826106322,47.275388600150414,Ashok Leyland Partner,876.2102646098631,snow,moderate,paved,1,0,158.96488663993063
432.2725384776418,12.340440114594548,BharatBenz,2387.376180036016,snow,moderate,mixed,1,0,168.1271983911347
600.4264282798914,19.400396244788585,Ashok Leyland Partner,2431.0549300184966,clear,heavy,paved,0,1,141.00408612113975
1119.091525253995,26.28467980544161,Tata Prima,1216.8983098625672,rain,heavy,mixed,0,2,250.13648153342857
26.500698221774627,0.8087729019184311,Mahindra Blazo X 55,1062.820577527561,clear,heavy,mixed,0,0,4.631814401112847
493.13176646273826,17.989998886509458,Tata Prima,3711.686460234459,snow,heavy,paved,0,0,303.10604291447044
454.3621227131129,10.836363921077735,Tata Prima,3972.4349018850876,fog,moderate,paved,0,0,273.98745627187304
693.428449761602,17.256326913423685,Ashok Leyland Partner,3084.2001032040416,fog,light,mixed,3,0,229.41963311636954
599.7992317544908,12.394441122059154,Tata Prima,4288.723837891186,fog,moderate,paved,0,0,390.4862613498595
807.2677179341756,16.98258411746092,Tata Prima,4520.167349632635,rain,moderate,unpaved,1,0,648.5151614994782
1599.9640111777267,37.468775385749375,Mahindra Blazo X 55,3052.2789508334067,snow,moderate,mixed,2,0,958.6889985094635
1264.5278965540458,16.760968136554098,BharatBenz,2897.4167268956344,fog,light,unpaved,2,2,636.2637396174031
713.8084230459841,19.759627254512253,Eicher,1208.111788645408,fog,heavy,unpaved,1,0,125.63435038438882
1189.8816293964742,27.190315067143054,Ashok Leyland Partner,540.6431312329269,fog,light,paved,2,0,61.55107124611859
571.3773321245843,11.798355538070476,Tata Prima,1482.719586153458,rain,moderate,unpaved,1,1,158.09544764561818
1464.822082863931,30.55330713241978,Ashok Leyland Partner,2590.2170133274203,fog,moderate,mixed,4,1,478.96886392025124
700.8772676092151,26.642597671158633,Mahindra Blazo X 55,4270.790995245796,clear,heavy,mixed,2,1,537.5350760740538
1738.4028933082097,68.8916902745015,Ashok Leyland Partner,4061.8898202427486,snow,heavy,paved,0,0,779.5565921453309
1383.1579357094274,22.50716642321665,Eicher,3566.883790060497,snow,light,unpaved,3,0,677.7532358577537
1096.2017192119556,23.066618339499048,Ashok Leyland Partner,2117.622093302037,clear,moderate,paved,1,2,229.19992293403223
1488.1794538540441,29.70004969465363,Ashok Leyland Partner,1946.699117555859,fog,light,mixed,3,2,341.8481226606229
276.82545297411343,6.26615128031266,Eicher,4679.560477803945,rain,heavy,mixed,1,0,165.47674726727146
796.4305761819843,13.15029792763806,Mahindra Blazo X 55,1423.9338090497777,fog,moderate,mixed,3,1,228.32814796644772
1738.827288894061,40.677799311582696,Eicher,3206.600427612586,clear,heavy,unpaved,4,1,785.3006263994308
905.2307437692252,27.157859531734704,Eicher,2430.2935050464484,snow,moderate,paved,3,1,290.8905591274149
1536.9035093275463,22.399308860751756,Ashok Leyland Partner,1296.9351243233773,rain,light,unpaved,3,0,223.11801521637636
1583.926024553477,27.928888659644905,Ashok Leyland Partner,2858.0205910292893,clear,moderate,mixed,3,0,464.49545673102955
550.5658501809064,8.185116741927747,Mahindra Blazo X 55,1475.469555729223,fog,light,mixed,2,0,138.93342432081405
615.4640339854266,7.76888919693984,BharatBenz,2583.3814931557054,snow,light,mixed,0,1,242.40810611708403
997.3711463806377,14.348841065508594,Tata Prima,3500.6876073313183,fog,light,mixed,1,1,567.637919475613
323.8382129767831,5.291200509779544,BharatBenz,1544.0279057681323,clear,light,unpaved,1,0,67.32205161607747
693.8077722930043,15.708289426387744,Ashok Leyland Partner,865.3176742626181,rain,light,mixed,0,0,58.11524758129215
293.1721818079886,4.915093291748576,Mahindra Blazo X 55,3788.8737037005644,rain,light,unpaved,1,0,194.4242101598915
1360.9779001097118,18.921645415769586,BharatBenz,3782.8138929614247,snow,light,unpaved,1,0,831.8047527059614
273.76276919890074,7.0102417354321584,Eicher,2399.5470067258175,snow,moderate,unpaved,1,0,95.5215818483556
455.30686024589835,17.58159841084207,Tata Prima,727.7003820710507,fog,heavy,unpaved,0,0,63.09790934000765
1181.8500865123506,15.064618392275609,BharatBenz,3173.3179445826213,fog,light,unpaved,3,0,603.4671245410877
1737.565986330496,27.602095203508927,Mahindra Blazo X 55,2450.080431187877,snow,moderate,paved,0,0,730.5314738446314
1326.6068780517007,21.068871903126798,Tata Prima,1304.4132656197896,clear,moderate,mixed,4,0,271.36124514467696
203.1842060425783,6.554241222004834,Eicher,1843.26525746172,clear,heavy,paved,1,0,39.538328486721
319.9487497779602,6.839158219359535,BharatBenz,4900.151701121877,rain,moderate,unpaved,1,0,255.41677445255672
1769.3793242792576,41.79991191170065,Mahindra Blazo X 55,1579.2878681640032,clear,light,mixed,2,0,415.57711524686954
1131.1439718876943,29.610842886734616,BharatBenz,3023.3874775074637,clear,heavy,mixed,0,2,523.4649301628775
1085.7833613838802,28.623898519831595,Tata Prima,3376.1990554263043,fog,heavy,unpaved,2,2,798.6480277356804
255.35996807878314,6.351334569507021,Ashok Leyland Partner,4768.469228123941,fog,moderate,mixed,1,0,138.2627431845516
1146.1350820827422,34.53677153017182,Mahindra Blazo X 55,4643.09798526363,fog,heavy,mixed,1,1,1077.866176450131
32.07406211374005,0.7447717914624029,Ashok Leyland Partner,1758.627560106395,snow,heavy,mixed,0,0,6.84998466635533
913.9913267474627,27.058310874392095,BharatBenz,4946.245073129792,clear,moderate,mixed,0,0,601.7218203851448
1436.8277275854064,28.86599435425829,Tata Prima,3824.795791645369,clear,moderate,mixed,0,1,837.8550055768449
592.6839374032546,13.117326791936922,Ashok Leyland Partner,2704.622502220226,rain,light,unpaved,2,1,184.84868737372398
389.4304762321347,8.970980590216238,Mahindra Blazo X 55,4205.071221817485,fog,heavy,paved,0,0,281.54143810577983
265.1508115426527,4.693168993877662,Eicher,2795.9594106393974,snow,light,mixed,0,0,88.07248772443675
1643.0382860234756,22.994772945261236,BharatBenz,2802.9014940072852,fog,light,mixed,3,0,679.2733785499729
328.2587867669151,7.516272530470884,Ashok Leyland Partner,1549.422124926061,clear,moderate,mixed,1,0,50.21825784818004
1125.7886567538894,19.25823245660066,BharatBenz,1708.5994689894467,fog,moderate,unpaved,4,2,381.57334821503395
1993.653771248322,27.557905064804373,Tata Prima,3011.4606959278303,clear,light,mixed,3,0,840.053091478494
1137.931689171375,42.27559888708375,Tata Prima,1730.9891325583005,fog,heavy,unpaved,2,0,390.123440184296
972.0850876294645,23.819277734741537,Mahindra Blazo X 55,1197.7687463558605,clear,light,paved,1,0,154.3905739345312
792.5464691331364,22.288759307496512,Ashok Leyland Partner,1969.7129611788966,clear,moderate,unpaved,3,1,183.47916740002776
1687.4345943384312,39.28561953818005,Eicher,2694.203696294177,rain,heavy,mixed,1,1,609.7791449251134
1311.8169244777794,22.57907011754839,Ashok Leyland Partner,2307.283583356567,fog,light,unpaved,1,1,357.8761445007574
1026.4581511258048,17.847084399918568,BharatBenz,2652.208832573532,clear,moderate,unpaved,3,2,460.9078783542237
645.5496162121409,8.443819116326772,Mahindra Blazo X 55,3459.5251244397527,clear,light,unpaved,3,1,387.76256446306616
1154.8959116986966,18.48927151932418,Mahindra Blazo X 55,2006.5799343814651,fog,light,paved,2,0,360.3079468827405
837.1267176291822,19.903785671679547,Tata Prima,719.3879477874605,rain,light,unpaved,2,0,99.20712800443779
1059.0376332654614,23.354658362516854,Eicher,3661.1500300715848,rain,moderate,unpaved,2,1,553.3000169694141
660.6836758683484,10.475648910611488,Eicher,4179.363511250767,snow,moderate,paved,2,1,358.21420361071876
1655.820527374231,45.442066154147405,Tata Prima,2273.855390438598,fog,heavy,mixed,1,0,670.4183417757529
818.4459901913768,27.816555735067908,Eicher,753.0121212088694,snow,heavy,mixed,2,1,91.94516822912738
705.7050025739733,12.222152836526469,Mahindra Blazo X 55,3640.189293888396,snow,moderate,paved,1,1,472.12165236679914
506.2157139494374,11.964115898378239,Mahindra Blazo X 55,625.7111200582253,fog,light,mixed,0,0,52.08868258470065
149.86599707469708,3.547400634089055,Mahindra Blazo X 55,2553.0491685537872,fog,moderate,mixed,0,0,69.21318731769445
1795.0770575952529,28.145461467966584,BharatBenz,1896.1089110942476,rain,light,mixed,1,1,485.19230215993707
1857.7981092204893,45.2055587511425,Eicher,4591.131275555228,fog,heavy,paved,3,2,1183.7363060980476
1466.4359363932374,30.157177072432216,Eicher,4190.188060394101,snow,light,mixed,3,0,773.7825221036364
1431.586672275184,33.53681668292046,Tata Prima,1849.1091517809973,clear,light,unpaved,3,1,424.2656302881772
417.8657478422384,10.002636645908373,BharatBenz,3619.341517043275,rain,light,paved,1,0,186.66026603191784
744.5804568486286,23.30007905240347,Tata Prima,1952.9544409481268,snow,heavy,paved,0,1,252.84442170797277
1950.5339717783409,55.624696571616546,Mahindra Blazo X 55,4551.529837434327,fog,moderate,mixed,0,2,1766.5671930638453
957.3279239463268,29.854355413829918,Tata Prima,4584.058530006376,rain,moderate,unpaved,0,0,764.643046362212
1936.4658289188474,31.386966253665843,Tata Prima,4698.08592369366,fog,light,mixed,3,2,1610.2789476832393
1591.8277763044835,31.055707340340376,BharatBenz,4413.589614773838,snow,moderate,paved,3,2,1189.4691821201504
906.1198279330408,36.09786561551543,Ashok Leyland Partner,4853.836345123583,snow,heavy,paved,1,1,520.0310884684652
1322.6637487581172,25.48656671301001,Ashok Leyland Partner,3455.9298601671153,fog,light,paved,1,0,428.9457502605257
229.0642927948146,3.9840630427676067,Ashok Leyland Partner,4341.046267451207,fog,moderate,mixed,0,0,110.69423613184199
1138.4014673056713,23.965160857322402,Eicher,2256.2548879484852,fog,heavy,paved,4,2,363.19364242352697
911.7363589531382,26.374956772053714,Tata Prima,4301.127103080122,rain,moderate,unpaved,0,1,717.445163767029
1214.8407358747531,20.31096422713724,BharatBenz,4647.8423765819,snow,light,unpaved,4,1,1014.235877777469
1862.3565074768007,37.33718990954891,Tata Prima,2807.4312360451654,rain,light,unpaved,2,1,904.3775313824036
1604.4271857832007,26.956939066062255,Ashok Leyland Partner,526.2872005467962,clear,moderate,unpaved,0,1,93.62590688260825
1890.1736003876165,62.19704176314991,Ashok Leyland Partner,3941.9721823388923,clear,heavy,unpaved,4,2,977.2389366040239
50.95664030433889,0.9173687543110086,Mahindra Blazo X 55,653.2222169910314,fog,moderate,mixed,0,0,6.021272697549926
658.0660377302678,10.943017589252014,Mahindra Blazo X 55,2574.9443958534966,fog,moderate,paved,2,0,289.8041165050835
899.7270010207129,25.789461822912962,Ashok Leyland Partner,2072.6733975080633,fog,heavy,paved,1,1,211.30840204460063
1268.5468100511778,16.257171167970206,Eicher,3320.239653272804,snow,light,mixed,2,0,520.3861261943133
739.4127182738225,26.985197880483224,Mahindra Blazo X 55,4252.957365962493,clear,heavy,paved,0,1,493.63783309786675
911.3364124411714,20.360411576216954,Mahindra Blazo X 55,3152.3936279319505,fog,light,unpaved,3,0,546.3204630418785
951.4707143652806,17.368330301403276,Eicher,1943.5360880452308,snow,moderate,mixed,2,1,263.8880955186645
826.5180839760945,31.163965320980743,Tata Prima,1541.5392709383818,clear,heavy,paved,0,0,175.82719167340576
1783.0275854363335,29.173573001382763,Ashok Leyland Partner,4638.612802139069,snow,moderate,paved,2,2,999.1625027494883
1601.9414141680284,38.14769288762408,BharatBenz,3440.2922041549514,clear,heavy,unpaved,1,0,853.3238885590373
473.48006885887696,7.48078861322712,Ashok Leyland Partner,2422.286553528542,clear,moderate,mixed,1,0,113.24075324920356
1986.681316672518,47.29718718064142,Eicher,1327.5321013625626,rain,light,mixed,4,0,310.18791563053395
955.470807381884,23.485667178337,Eicher,2276.047220327958,clear,heavy,paved,4,0,243.08759435900305
988.5762317072788,12.901694711495479,BharatBenz,3818.644123545449,rain,light,unpaved,0,1,575.5396738948544
948.2194838120629,12.005818433440064,Eicher,3702.2558128149685,clear,light,paved,0,0,315.94959861908575
180.58870717427175,2.636847343925108,Eicher,2498.7595139276204,fog,light,unpaved,0,0,56.0449705698224
1866.99134507705,69.306771161164,Mahindra Blazo X 55,4025.0813005591,rain,heavy,unpaved,4,1,1681.686895538115
610.418564991919,23.680973890522115,Eicher,4496.511448311697,clear,heavy,paved,3,1,316.18331698089224
732.099021494443,16.6252035806003,Mahindra Blazo X 55,4530.654958601832,snow,moderate,unpaved,0,1,717.164269196386
263.9476909339707,4.373833915539644,Tata Prima,4080.008742776529,snow,light,paved,1,0,158.17637727060523
562.650924711945,12.140701043526214,Mahindra Blazo X 55,1507.2907485352926,snow,heavy,paved,0,1,159.7525533503358
1177.6730810628521,45.98137312501713,Ashok Leyland Partner,3630.8529028748717,fog,heavy,mixed,2,0,517.5413984386932
291.2123615433788,8.840765724439834,Ashok Leyland Partner,2625.7647826658203,fog,moderate,mixed,1,0,86.82384102476527
1605.257191350593,26.74547093085203,Eicher,1576.3390202236114,fog,moderate,unpaved,1,1,370.25250210421456
686.8826212880367,11.030929780764282,Mahindra Blazo X 55,3838.322378571143,rain,light,mixed,0,0,414.7178221494347
841.3574142379748,19.215213483085048,Ashok Leyland Partner,2063.4726346181,clear,heavy,mixed,2,1,191.85909465075045
731.2340494508416,10.644836280923103,BharatBenz,3748.292373898579,snow,light,paved,0,0,361.7960294640867
1577.473609622414,55.123275891996336,Eicher,1241.4914907220318,fog,heavy,mixed,0,0,256.4110428226272
1645.5239961929833,27.276191925092085,Ashok Leyland Partner,4817.5825774516825,fog,moderate,mixed,2,0,917.7828211158513
168.2121305802147,2.6619429343098395,Ashok Leyland Partner,3176.4657527472073,rain,light,unpaved,0,0,56.42419960158362
299.95615737754287,9.330744728131988,Mahindra Blazo X 55,810.1048096754661,rain,heavy,mixed,1,0,44.83588295446488
1185.1576842103302,16.757880012224753,Mahindra Blazo X 55,3929.158170095108,fog,light,paved,1,2,781.105504233274
777.0234451906791,11.637033324569378,Eicher,3947.6771366140556,fog,light,unpaved,1,0,388.5952762176409
1522.4446139849279,60.620367017598,Eicher,2183.2858282328248,snow,heavy,mixed,1,2,509.517653475916
595.5583120960376,17.469899473805455,Eicher,1688.3331678308768,fog,heavy,mixed,2,1,143.75930233340281
1801.274523073077,41.43389955290658,Ashok Leyland Partner,4280.509238902025,fog,heavy,mixed,2,0,933.2264458781615
1664.9904403442881,59.86560069042275,BharatBenz,3166.6565635000784,clear,heavy,mixed,1,0,748.3350583188125
1895.6496535205174,58.25642988246459,Eicher,839.367735199376,fog,moderate,paved,2,2,207.23800669793567
1452.156607702055,55.46122599828717,Tata Prima,1301.2944724612944,rain,heavy,mixed,0,0,315.53932858005334
533.8548759837608,12.89822270477473,Eicher,3644.2763085170745,snow,heavy,paved,2,1,263.8631517525881
1141.6127759962199,15.269749450410442,BharatBenz,3210.792431875504,clear,light,mixed,3,2,517.1481456663198
332.99261253795703,5.621389661880451,Eicher,2040.2682936439746,snow,light,paved,0,0,73.37458109291761
1117.3442134057213,36.18662821839033,BharatBenz,3508.5313650294943,rain,heavy,unpaved,0,2,720.0613317770632
1786.9474510649145,50.49203966367369,Eicher,4688.404123829683,clear,heavy,mixed,2,0,991.9806366861334
408.5345262950618,10.884317395826988,Ashok Leyland Partner,1114.6502226939078,fog,moderate,unpaved,2,0,57.512529724602715
24.72866559733511,0.6482784668787561,Mahindra Blazo X 55,1225.468844418619,snow,moderate,unpaved,0,0,6.240242769497342
74.01218007506792,1.5361744673924986,Tata Prima,2989.689809147287,clear,moderate,mixed,0,0,32.12890646796929
115.95414125733205,3.3677601664131234,Eicher,2280.9096667504245,fog,heavy,unpaved,0,0,37.775810045495874
1400.5661252499783,27.094556177281227,BharatBenz,1595.0953396322702,rain,light,mixed,1,1,318.46212636932364
100.89471974704288,1.9671098086049728,BharatBenz,1887.354967406938,snow,light,mixed,0,0,27.64958665255822
557.6262541308079,13.207281762723094,Tata Prima,1816.6259630240604,fog,heavy,unpaved,0,0,192.91540214000068
